ano,mes,dia,trim,cb,rangocb,rangocb2,AREA,cpt,CPUE1,CPUE2,lncpue1,lncpue2,cexito,SinDatosExp,origen 
2009,4,25,2,70,5,3,A,55.2,55.2,55.21,4.010962953,4.011144096,1,,
2009,4,25,2,75.9,6,4,A,56.4,56.4,56.41,4.032469159,4.032646448,1,,
2009,4,25,2,50.5,4,3,A,33.3,33.3,33.31,3.505557397,3.505857652,1,,
2009,4,25,2,31.7,2,2,A,5.9,5.9,5.91,1.774952351,1.776645831,1,,
2009,4,25,2,49.9,3,2,A,47,47,47.01,3.850147602,3.850360345,1,,
2009,4,25,2,49.9,3,2,A,38.4,38.4,38.41,3.64805746,3.648317842,1,,
2009,4,25,2,14,1,1,A,5.2,5.2,5.21,1.648658626,1.650579856,1,,
2009,4,27,2,38,2,2,A,37.2,37.2,37.21,3.616308761,3.616577542,1,,
2009,4,27,2,65,5,3,A,46.5,46.5,46.51,3.839452313,3.839667343,1,,
2009,4,27,2,65,5,3,A,43.7,43.7,43.71,3.777348102,3.777576909,1,,
2009,4,27,2,73.5,6,4,A,39.5,39.5,39.51,3.676300672,3.676553804,1,,
2009,4,27,2,79.2,6,4,A,50.6,50.6,50.61,3.923951576,3.924149185,1,,
2009,4,27,2,70,5,3,A,59.4,59.4,59.41,4.084294226,4.084462562,1,,
2009,4,27,2,75.9,6,4,A,55.2,55.2,55.21,4.010962953,4.011144096,1,,
2009,4,27,2,49.9,3,2,A,39.6,39.6,39.61,3.678829118,3.679081612,1,,
2009,4,28,2,70,5,3,A,47.9,47.9,47.91,3.869115504,3.869324251,1,,
2009,4,28,2,53,4,3,A,52.8,52.8,52.81,3.966511191,3.966700567,1,,
2009,4,28,2,38,2,2,A,40.7,40.7,40.71,3.706228092,3.706473763,1,,
2009,4,28,2,65,5,3,A,48.4,48.4,48.41,3.879499814,3.879706404,1,,
2009,4,28,2,65,5,3,A,47.8,47.8,47.81,3.867025639,3.867234823,1,,
2009,4,28,2,57,4,3,A,29.4,29.4,29.41,3.380994674,3.381334753,1,,
2009,4,28,2,57.8,4,3,A,54.3,54.3,54.31,3.994524227,3.994708372,1,,
2009,4,28,2,75.9,6,4,A,56.4,56.4,56.41,4.032469159,4.032646448,1,,
2009,4,29,2,35,2,2,A,19.2,19.2,19.21,2.954910279,2.955430977,1,,
2009,4,29,2,70,5,3,A,53.4,53.4,53.41,3.977810746,3.977997994,1,,
2009,4,29,2,53,4,3,A,58.2,58.2,58.21,4.063885355,4.064057161,1,,
2009,4,29,2,38,2,2,A,39.2,39.2,39.21,3.668676747,3.668931816,1,,
2009,4,29,2,65,5,3,A,48,48,48.01,3.871201011,3.871409323,1,,
2009,4,29,2,65,5,3,A,48.4,48.4,48.41,3.879499814,3.879706404,1,,
2009,4,29,2,79,6,4,A,51.7,51.7,51.71,3.945457782,3.945651186,1,,
2009,4,29,2,73.5,6,4,A,42.8,42.8,42.81,3.756538103,3.75677172,1,,
2009,4,29,2,57.8,4,3,A,52.8,52.8,52.81,3.966511191,3.966700567,1,,
2009,4,29,2,79.2,6,4,A,52.8,52.8,52.81,3.966511191,3.966700567,1,,
2009,4,29,2,75.9,6,4,A,58.8,58.8,58.81,4.074141855,4.074311908,1,,
2009,4,29,2,50.5,4,3,A,42.2,42.2,42.21,3.742420221,3.74265716,1,,
2009,4,29,2,31.7,2,2,A,4.8,4.8,4.81,1.568615918,1.570697084,1,,
2009,4,29,2,49.9,3,2,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,4,29,2,49.9,3,2,A,48.5,48.5,48.51,3.881563798,3.881769962,1,,
2009,4,30,2,70,5,3,A,48.5,48.5,48.51,3.881563798,3.881769962,1,,
2009,4,30,2,38,2,2,A,38.4,38.4,38.41,3.64805746,3.648317842,1,,
2009,4,30,2,38.8,2,2,A,29.1,29.1,29.11,3.370738174,3.371081758,1,,
2009,4,30,2,65,5,3,A,40.7,40.7,40.71,3.706228092,3.706473763,1,,
2009,4,30,2,79,6,4,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,4,30,2,80,6,4,A,15,15,15.01,2.708050201,2.708716646,1,,
2009,4,30,2,57.8,4,3,A,51.7,51.7,51.71,3.945457782,3.945651186,1,,
2009,4,30,2,79.2,6,4,A,48.4,48.4,48.41,3.879499814,3.879706404,1,,
2009,4,30,2,70,5,3,A,52.8,52.8,52.81,3.966511191,3.966700567,1,,
2009,4,30,2,75.9,6,4,A,49.5,49.5,49.51,3.90197267,3.902174669,1,,
2009,4,30,2,49.9,3,2,A,48,48,48.01,3.871201011,3.871409323,1,,
2009,4,30,2,49.9,3,2,A,46.5,46.5,46.51,3.839452313,3.839667343,1,,
2009,5,4,2,38,2,2,A,29.1,29.1,29.11,3.370738174,3.371081758,1,,
2009,5,4,2,65,5,3,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,5,4,2,73.5,6,4,A,43.7,43.7,43.71,3.777348102,3.777576909,1,,
2009,5,4,2,70,5,3,A,43.2,43.2,43.21,3.765840495,3.76607195,1,,
2009,5,5,2,35,2,2,A,21.3,21.3,21.31,3.058707073,3.059176446,1,,
2009,5,5,2,70,5,3,A,44.1,44.1,44.11,3.786459782,3.786686514,1,,
2009,5,5,2,38.8,2,2,A,34.9,34.9,34.91,3.552486829,3.552773321,1,,
2009,5,5,2,65,5,3,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,5,5,2,65,5,3,A,48.5,48.5,48.51,3.881563798,3.881769962,1,,
2009,5,5,2,65,5,3,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,5,5,2,79,6,4,A,52.8,52.8,52.81,3.966511191,3.966700567,1,,
2009,5,5,2,65,5,3,A,43.7,43.7,43.71,3.777348102,3.777576909,1,,
2009,5,5,2,73.5,6,4,A,44.1,44.1,44.11,3.786459782,3.786686514,1,,
2009,5,5,2,79.2,6,4,A,59.4,59.4,59.41,4.084294226,4.084462562,1,,
2009,5,5,2,67,5,3,A,38.8,38.8,38.81,3.658420247,3.658677945,1,,
2009,5,5,2,,1,1,A,44.1,44.1,44.11,3.786459782,3.786686514,1,,
2009,5,6,2,70,5,3,A,55.2,55.2,55.21,4.010962953,4.011144096,1,,
2009,5,6,2,38.8,2,2,A,33.3,33.3,33.31,3.505557397,3.505857652,1,,
2009,5,6,2,65,5,3,A,42.8,42.8,42.81,3.756538103,3.75677172,1,,
2009,5,6,2,65,5,3,A,39.2,39.2,39.21,3.668676747,3.668931816,1,,
2009,5,6,2,57,4,3,A,21.8,21.8,21.81,3.08190997,3.08236858,1,,
2009,5,6,2,65,5,3,A,37.2,37.2,37.21,3.616308761,3.616577542,1,,
2009,5,6,2,73.5,6,4,A,45.1,45.1,45.11,3.808882247,3.809103951,1,,
2009,5,6,2,79.2,6,4,A,58.8,58.8,58.81,4.074141855,4.074311908,1,,
2009,5,6,2,66,5,3,A,19.6,19.6,19.61,2.975529566,2.97603964,1,,
2009,5,6,2,70,5,3,A,57.6,57.6,57.61,4.053522568,4.053696164,1,,
2009,5,6,2,,1,1,A,34.3,34.3,34.31,3.535145354,3.535436857,1,,
2009,5,6,2,75.9,6,4,A,52.8,52.8,52.81,3.966511191,3.966700567,1,,
2009,5,6,2,50.5,4,3,A,41.4,41.4,41.41,3.723280881,3.723522398,1,,
2009,5,6,2,49.9,3,2,A,46,46,46.01,3.828641396,3.828858764,1,,
2009,5,6,2,49.9,3,2,A,47,47,47.01,3.850147602,3.850360345,1,,
2009,5,7,2,35,2,2,A,19.2,19.2,19.21,2.954910279,2.955430977,1,,
2009,5,7,2,70,5,3,A,53.9,53.9,53.91,3.987130478,3.987315989,1,,
2009,5,7,2,53,4,3,A,43.7,43.7,43.71,3.777348102,3.777576909,1,,
2009,5,7,2,38,2,2,A,39.2,39.2,39.21,3.668676747,3.668931816,1,,
2009,5,7,2,38.8,2,2,A,34.3,34.3,34.31,3.535145354,3.535436857,1,,
2009,5,7,2,65,5,3,A,53.9,53.9,53.91,3.987130478,3.987315989,1,,
2009,5,7,2,65,5,3,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,5,7,2,65,5,3,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,5,7,2,57,4,3,A,29.1,29.1,29.11,3.370738174,3.371081758,1,,
2009,5,7,2,79,6,4,A,48.5,48.5,48.51,3.881563798,3.881769962,1,,
2009,5,7,2,65,5,3,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,5,7,2,80,6,4,A,78,78,78.01,4.356708827,4.356837024,1,,
2009,5,7,2,79.2,6,4,A,58.2,58.2,58.21,4.063885355,4.064057161,1,,
2009,5,7,2,67,5,3,A,42.6,42.6,42.61,3.751854253,3.752088968,1,,
2009,5,7,2,76,6,4,A,63.7,63.7,63.71,4.154184563,4.154341536,1,,
2009,5,7,2,66,5,3,A,29.1,29.1,29.11,3.370738174,3.371081758,1,,
2009,5,7,2,70,5,3,A,58.8,58.8,58.81,4.074141855,4.074311908,1,,
2009,5,7,2,,1,1,A,29.1,29.1,29.11,3.370738174,3.371081758,1,,
2009,5,7,2,75.9,6,4,A,57,57,57.01,4.043051268,4.043226691,1,,
2009,5,7,2,50.5,4,3,A,40.5,40.5,40.51,3.701301974,3.701548857,1,,
2009,5,7,2,49.9,3,2,A,48.5,48.5,48.51,3.881563798,3.881769962,1,,
2009,5,7,2,49.9,3,2,A,48.5,48.5,48.51,3.881563798,3.881769962,1,,
2009,5,8,2,70,5,3,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,5,8,2,38,2,2,A,39.6,39.6,39.61,3.678829118,3.679081612,1,,
2009,5,8,2,38.8,2,2,A,39.6,39.6,39.61,3.678829118,3.679081612,1,,
2009,5,8,2,56,4,3,A,36.9,36.9,36.91,3.608211551,3.608482517,1,,
2009,5,8,2,65,5,3,A,53.9,53.9,53.91,3.987130478,3.987315989,1,,
2009,5,8,2,65,5,3,A,51.5,51.5,51.51,3.941581808,3.941775964,1,,
2009,5,8,2,65,5,3,A,53.4,53.4,53.41,3.977810746,3.977997994,1,,
2009,5,8,2,57,4,3,A,29.1,29.1,29.11,3.370738174,3.371081758,1,,
2009,5,8,2,79,6,4,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,5,8,2,65,5,3,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,5,8,2,80,6,4,A,76,76,76.01,4.33073334,4.330864911,1,,
2009,5,8,2,80,6,4,A,35,35,35.01,3.555348061,3.555633735,1,,
2009,5,8,2,73.5,6,4,A,44.1,44.1,44.11,3.786459782,3.786686514,1,,
2009,5,8,2,57.8,4,3,A,49.5,49.5,49.51,3.90197267,3.902174669,1,,
2009,5,8,2,67,5,3,A,39.2,39.2,39.21,3.668676747,3.668931816,1,,
2009,5,8,2,76,6,4,A,50,50,50.01,3.912023005,3.912222985,1,,
2009,5,8,2,66,5,3,A,17.6,17.6,17.61,2.867898902,2.868466923,1,,
2009,5,8,2,70,5,3,A,53.9,53.9,53.91,3.987130478,3.987315989,1,,
2009,5,8,2,75.9,6,4,A,56.4,56.4,56.41,4.032469159,4.032646448,1,,
2009,5,8,2,50.5,4,3,A,41.4,41.4,41.41,3.723280881,3.723522398,1,,
2009,5,8,2,31.7,2,2,A,4.9,4.9,4.91,1.589235205,1.591273942,1,,
2009,5,8,2,49.9,3,2,A,46,46,46.01,3.828641396,3.828858764,1,,
2009,5,8,2,49.9,3,2,A,48,48,48.01,3.871201011,3.871409323,1,,
2009,5,11,2,38,2,2,A,39.2,39.2,39.21,3.668676747,3.668931816,1,,
2009,5,11,2,38.8,2,2,A,39.2,39.2,39.21,3.668676747,3.668931816,1,,
2009,5,11,2,65,5,3,A,48.5,48.5,48.51,3.881563798,3.881769962,1,,
2009,5,11,2,79,6,4,A,49.5,49.5,49.51,3.90197267,3.902174669,1,,
2009,5,11,2,66,5,3,A,,0,0.01,,-4.605170186,0,,
2009,5,11,2,50.5,4,3,A,40.3,40.3,40.31,3.696351469,3.696599577,1,,
2009,5,11,2,31.7,2,2,A,1.7,1.7,1.71,0.530628251,0.536493371,1,,
2009,5,11,2,49.9,3,2,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,5,11,2,49.9,3,2,A,48,48,48.01,3.871201011,3.871409323,1,,
2009,5,12,2,38,2,2,A,36.6,36.6,36.61,3.60004824,3.600321427,1,,
2009,5,12,2,38.8,2,2,A,39.2,39.2,39.21,3.668676747,3.668931816,1,,
2009,5,12,2,56,4,3,A,34.2,34.2,34.21,3.532225644,3.532517999,1,,
2009,5,12,2,65,5,3,A,51.5,51.5,51.51,3.941581808,3.941775964,1,,
2009,5,12,2,73.5,6,4,A,40.7,40.7,40.71,3.706228092,3.706473763,1,,
2009,5,12,2,57.8,4,3,A,53.4,53.4,53.41,3.977810746,3.977997994,1,,
2009,5,12,2,70,5,3,A,53.4,53.4,53.41,3.977810746,3.977997994,1,,
2009,5,12,2,50.5,4,3,A,43.1,43.1,43.11,3.763522997,3.763754989,1,,
2009,5,12,2,49.9,3,2,A,47,47,47.01,3.850147602,3.850360345,1,,
2009,5,12,2,49.9,3,2,A,44.5,44.5,44.51,3.795489189,3.795713883,1,,
2009,5,13,2,38,2,2,A,39.2,39.2,39.21,3.668676747,3.668931816,1,,
2009,5,13,2,56,4,3,A,37.2,37.2,37.21,3.616308761,3.616577542,1,,
2009,5,13,2,65,5,3,A,50.4,50.4,50.41,3.919991175,3.920189568,1,,
2009,5,13,2,57,4,3,A,29.4,29.4,29.41,3.380994674,3.381334753,1,,
2009,5,13,2,80,6,4,A,60,60,60.01,4.094344562,4.094511215,1,,
2009,5,13,2,70,5,3,A,53.4,53.4,53.41,3.977810746,3.977997994,1,,
2009,5,13,2,50.5,4,3,A,37.4,37.4,37.41,3.621670704,3.621938048,1,,
2009,5,13,2,49.9,3,2,A,44,44,44.01,3.784189634,3.784416881,1,,
2009,5,13,2,49.9,3,2,A,41.5,41.5,41.51,3.725693427,3.725934362,1,,
2009,5,14,2,38,2,2,A,38.4,38.4,38.41,3.64805746,3.648317842,1,,
2009,5,14,2,65,5,3,A,50.1,50.1,50.11,3.914021008,3.914220589,1,,
2009,5,14,2,57,4,3,A,29.1,29.1,29.11,3.370738174,3.371081758,1,,
2009,5,14,2,65,5,3,A,42.8,42.8,42.81,3.756538103,3.75677172,1,,
2009,5,14,2,80,6,4,A,65.8,65.8,65.81,4.186619838,4.186771802,1,,
2009,5,14,2,80,6,4,A,57,57,57.01,4.043051268,4.043226691,1,,
2009,5,14,2,70,5,3,A,53.9,53.9,53.91,3.987130478,3.987315989,1,,
2009,5,14,2,75.9,6,4,A,52.2,52.2,52.21,3.955082495,3.955274047,1,,
2009,5,15,2,38,2,2,A,37.2,37.2,37.21,3.616308761,3.616577542,1,,
2009,5,15,2,38.8,2,2,A,34,34,34.01,3.526360525,3.526654599,1,,
2009,5,15,2,56,4,3,A,30.4,30.4,30.41,3.414442608,3.414771502,1,,
2009,5,15,2,80,6,4,A,50,50,50.01,3.912023005,3.912222985,1,,
2009,5,15,2,73.5,6,4,A,43.7,43.7,43.71,3.777348102,3.777576909,1,,
2009,5,15,2,57.8,4,3,A,34,34,34.01,3.526360525,3.526654599,1,,
2009,5,15,2,66,5,3,A,14.4,14.4,14.41,2.667228207,2.66792241,1,,
2009,5,15,2,70,5,3,A,52.8,52.8,52.81,3.966511191,3.966700567,1,,
2009,5,15,2,75.9,6,4,A,37.6,37.6,37.61,3.62700405,3.627269972,1,,
2009,5,15,2,50.5,4,3,A,40.5,40.5,40.51,3.701301974,3.701548857,1,,
2009,5,15,2,49.9,3,2,A,46.5,46.5,46.51,3.839452313,3.839667343,1,,
2009,5,15,2,49.9,3,2,A,48.5,48.5,48.51,3.881563798,3.881769962,1,,
2009,5,18,2,38.8,2,2,A,37.6,37.6,37.61,3.62700405,3.627269972,1,,
2009,5,18,2,65,5,3,A,24.7,24.7,24.71,3.206803244,3.20720802,1,,
2009,5,18,2,65,5,3,A,46.1,46.1,46.11,3.83081295,3.831029846,1,,
2009,5,18,2,79,6,4,A,48.5,48.5,48.51,3.881563798,3.881769962,1,,
2009,5,18,2,73.5,6,4,A,38.8,38.8,38.81,3.658420247,3.658677945,1,,
2009,5,18,2,31.7,2,2,A,5.6,5.6,5.61,1.722766598,1.72455072,1,,
2009,5,19,2,65,5,3,A,53.4,53.4,53.41,3.977810746,3.977997994,1,,
2009,5,19,2,79,6,4,A,48,48,48.01,3.871201011,3.871409323,1,,
2009,5,20,2,53,4,3,A,44.7,44.7,44.71,3.799973502,3.80019719,1,,
2009,5,20,2,38,2,2,A,40,40,40.01,3.688879454,3.689129423,1,,
2009,5,20,2,65,5,3,A,49.9,49.9,49.91,3.910021003,3.910221383,1,,
2009,5,20,2,79,6,4,A,48,48,48.01,3.871201011,3.871409323,1,,
2009,5,20,2,73.5,6,4,A,39.6,39.6,39.61,3.678829118,3.679081612,1,,
2009,5,20,2,67,5,3,A,29.1,29.1,29.11,3.370738174,3.371081758,1,,
2009,5,23,2,38,2,2,A,36.9,36.9,36.91,3.608211551,3.608482517,1,,
2009,5,23,2,65,5,3,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,5,23,2,65,5,3,A,48.5,48.5,48.51,3.881563798,3.881769962,1,,
2009,5,23,2,57,4,3,A,30,30,30.01,3.401197382,3.401530659,1,,
2009,5,23,2,79,6,4,A,48.5,48.5,48.51,3.881563798,3.881769962,1,,
2009,5,25,2,53,4,3,A,41.9,41.9,41.91,3.735285827,3.735524462,1,,
2009,5,25,2,38,2,2,A,36.8,36.8,36.81,3.605497845,3.605769547,1,,
2009,5,25,2,65,5,3,A,52.3,52.3,52.31,3.956996371,3.957187557,1,,
2009,5,25,2,65,5,3,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,5,25,2,79,6,4,A,53.4,53.4,53.41,3.977810746,3.977997994,1,,
2009,5,25,2,73.5,6,4,A,44.1,44.1,44.11,3.786459782,3.786686514,1,,
2009,5,25,2,70,5,3,A,38,38,38.01,3.63758616,3.637849283,1,,
2009,5,25,2,49.9,3,2,A,39,39,39.01,3.663561646,3.663818024,1,,
2009,5,25,2,49.9,3,2,A,46.5,46.5,46.51,3.839452313,3.839667343,1,,
2009,5,26,2,53,4,3,A,43.7,43.7,43.71,3.777348102,3.777576909,1,,
2009,5,26,2,38,2,2,A,38,38,38.01,3.63758616,3.637849283,1,,
2009,5,26,2,56,4,3,A,19.4,19.4,19.41,2.965273066,2.965788397,1,,
2009,5,26,2,65,5,3,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,5,26,2,73.5,6,4,A,38.8,38.8,38.81,3.658420247,3.658677945,1,,
2009,5,26,2,67,5,3,A,40.3,40.3,40.31,3.696351469,3.696599577,1,,
2009,5,26,2,70,5,3,A,58.2,58.2,58.21,4.063885355,4.064057161,1,,
2009,5,26,2,50.5,4,3,A,42.2,42.2,42.21,3.742420221,3.74265716,1,,
2009,5,26,2,31.7,2,2,A,4.8,4.8,4.81,1.568615918,1.570697084,1,,
2009,5,26,2,49.9,3,2,A,46.5,46.5,46.51,3.839452313,3.839667343,1,,
2009,5,27,2,38,2,2,A,34,34,34.01,3.526360525,3.526654599,1,,
2009,5,27,2,65,5,3,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,5,27,2,73.5,6,4,A,39.2,39.2,39.21,3.668676747,3.668931816,1,,
2009,5,27,2,67,5,3,A,36.1,36.1,36.11,3.586292865,3.586569835,1,,
2009,5,27,2,70,5,3,A,47,47,47.01,3.850147602,3.850360345,1,,
2009,5,27,2,49.9,3,2,A,47.5,47.5,47.51,3.860729711,3.860940215,1,,
2009,5,29,2,38.8,2,2,A,18.8,18.8,18.81,2.93385687,2.934388643,1,,
2009,5,30,2,35,2,2,A,21.3,21.3,21.31,3.058707073,3.059176446,1,,
2009,5,30,2,65,5,3,A,48,48,48.01,3.871201011,3.871409323,1,,
2009,5,30,2,79,6,4,A,53.9,53.9,53.91,3.987130478,3.987315989,1,,
2009,5,30,2,38.8,2,2,A,28.8,28.8,28.81,3.360375387,3.360722549,1,,
2009,5,30,2,49.9,3,2,A,24.5,24.5,24.51,3.198673118,3.199081198,1,,
2009,6,1,2,35,2,2,A,20.5,20.5,20.51,3.020424886,3.020912572,1,,
2009,6,1,2,38,2,2,A,39.2,39.2,39.21,3.668676747,3.668931816,1,,
2009,6,1,2,38.8,2,2,A,29.1,29.1,29.11,3.370738174,3.371081758,1,,
2009,6,1,2,65,5,3,A,9.8,9.8,9.81,2.282382386,2.283402274,1,,
2009,6,1,2,65,5,3,A,42.1,42.1,42.11,3.740047741,3.740285242,1,,
2009,6,1,2,65,5,3,A,39.2,39.2,39.21,3.668676747,3.668931816,1,,
2009,6,1,2,57,4,3,A,27.9,27.9,27.91,3.328626689,3.328985048,1,,
2009,6,1,2,65,5,3,A,19.6,19.6,19.61,2.975529566,2.97603964,1,,
2009,6,1,2,73.5,6,4,A,29.4,29.4,29.41,3.380994674,3.381334753,1,,
2009,6,1,2,57.8,4,3,A,2.9,2.9,2.91,1.064710737,1.068153081,1,,
2009,6,1,2,70,5,3,A,51.7,51.7,51.71,3.945457782,3.945651186,1,,
2009,6,1,2,38.8,2,2,A,12.6,12.6,12.61,2.533696814,2.53449015,1,,
2009,6,1,2,14,1,1,A,8.6,8.6,8.61,2.151762203,2.152924318,1,,
2009,6,2,2,35,2,2,A,20.9,20.9,20.91,3.039749159,3.040227513,1,,
2009,6,2,2,38,2,2,A,39.2,39.2,39.21,3.668676747,3.668931816,1,,
2009,6,2,2,38.8,2,2,A,34.3,34.3,34.31,3.535145354,3.535436857,1,,
2009,6,2,2,65,5,3,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,6,2,2,57,4,3,A,27.9,27.9,27.91,3.328626689,3.328985048,1,,
2009,6,2,2,73.5,6,4,A,44.1,44.1,44.11,3.786459782,3.786686514,1,,
2009,6,2,2,67,5,3,A,34.6,34.6,34.61,3.543853682,3.544142658,1,,
2009,6,2,2,70,5,3,A,50.1,50.1,50.11,3.914021008,3.914220589,1,,
2009,6,2,2,38.8,2,2,A,18.8,18.8,18.81,2.93385687,2.934388643,1,,
2009,6,2,2,75.9,6,4,A,58.2,58.2,58.21,4.063885355,4.064057161,1,,
2009,6,2,2,31.7,2,2,A,5.2,5.2,5.21,1.648658626,1.650579856,1,,
2009,6,2,2,49.9,3,2,A,48.5,48.5,48.51,3.881563798,3.881769962,1,,
2009,6,2,2,14,1,1,A,9.4,9.4,9.41,2.240709689,2.241772954,1,,
2009,6,3,2,35,2,2,A,18.4,18.4,18.41,2.912350665,2.912893995,1,,
2009,6,3,2,38,2,2,A,39.2,39.2,39.21,3.668676747,3.668931816,1,,
2009,6,3,2,38.8,2,2,A,19.6,19.6,19.61,2.975529566,2.97603964,1,,
2009,6,3,2,65,5,3,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,6,3,2,65,5,3,A,51.9,51.9,51.91,3.94931879,3.94951145,1,,
2009,6,3,2,79,6,4,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,6,3,2,73.5,6,4,A,44.1,44.1,44.11,3.786459782,3.786686514,1,,
2009,6,3,2,70,5,3,A,58.2,58.2,58.21,4.063885355,4.064057161,1,,
2009,6,3,2,38.8,2,2,A,20.9,20.9,20.91,3.039749159,3.040227513,1,,
2009,6,3,2,49.9,3,2,A,47,47,47.01,3.850147602,3.850360345,1,,
2009,6,4,2,35,2,2,A,6.8,6.8,6.81,1.916922612,1.91839212,1,,
2009,6,4,2,67,5,3,A,42.1,42.1,42.11,3.740047741,3.740285242,1,,
2009,6,4,2,70,5,3,A,57.6,57.6,57.61,4.053522568,4.053696164,1,,
2009,6,4,2,53.4,4,3,A,14.7,14.7,14.71,2.687847494,2.688527535,1,,
2009,6,5,2,65,5,3,A,9.5,9.5,9.51,2.251291799,2.252343877,1,,
2009,6,5,2,65,5,3,A,47.5,47.5,47.51,3.860729711,3.860940215,1,,
2009,6,6,2,67,5,3,A,14.3,14.3,14.31,2.660259537,2.660958594,1,,
2009,6,8,2,65,5,3,A,49.5,49.5,49.51,3.90197267,3.902174669,1,,
2009,6,8,2,73.5,6,4,A,45.1,45.1,45.11,3.808882247,3.809103951,1,,
2009,6,9,2,65,5,3,A,42,42,42.01,3.737669618,3.737907685,1,,
2009,6,9,2,65,5,3,A,48.5,48.5,48.51,3.881563798,3.881769962,1,,
2009,6,9,2,73.5,6,4,A,41.9,41.9,41.91,3.735285827,3.735524462,1,,
2009,6,9,2,57.8,4,3,A,44.5,44.5,44.51,3.795489189,3.795713883,1,,
2009,6,10,2,65,5,3,A,49,49,49.01,3.891820298,3.892024359,1,,
2009,6,12,2,38.8,2,2,A,7.8,7.8,7.81,2.054123734,2.055404964,1,,
2009,6,12,2,75.9,6,4,A,57,57,57.01,4.043051268,4.043226691,1,,
2009,6,13,2,35,2,2,A,5.8,5.8,5.81,1.757857918,1.759580571,1,,
2009,6,13,2,,1,1,A,11.4,11.4,11.41,2.433613355,2.434490164,1,,
2009,6,13,2,,1,1,A,40,40,40.01,3.688879454,3.689129423,1,,
2009,6,13,2,73.5,6,4,A,19.2,19.2,19.21,2.954910279,2.955430977,1,,
2009,6,13,2,53.4,4,3,A,11.5,11.5,11.51,2.442347035,2.443216223,1,,
2009,6,18,2,35,2,2,A,9.7,9.7,9.71,2.272125886,2.273156282,1,,
2009,6,18,2,53,4,3,A,50,50,50.01,3.912023005,3.912222985,1,,
2009,6,18,2,,1,1,A,29.1,29.1,29.11,3.370738174,3.371081758,1,,
2009,6,18,2,38,2,2,A,33.3,33.3,33.31,3.505557397,3.505857652,1,,
2009,6,18,2,38.8,2,2,A,7.5,7.5,7.51,2.014903021,2.016235466,1,,
2009,6,18,2,65,5,3,A,43.7,43.7,43.71,3.777348102,3.777576909,1,,
2009,6,18,2,65,5,3,A,47,47,47.01,3.850147602,3.850360345,1,,
2009,6,18,2,,1,1,A,36,36,36.01,3.583518938,3.583796678,1,,
2009,6,18,2,80,6,4,A,74.1,74.1,74.11,4.305415532,4.305550476,1,,
2009,6,18,2,73.5,6,4,A,35.7,35.7,35.71,3.575150689,3.575430762,1,,
2009,6,18,2,53.4,4,3,A,24.3,24.3,24.31,3.19047635,3.190887788,1,,
2009,6,18,2,49.9,3,2,A,48,48,48.01,3.871201011,3.871409323,1,,
2009,6,18,2,49.9,3,2,A,48.5,48.5,48.51,3.881563798,3.881769962,1,,
2009,6,19,2,38,2,2,A,19.6,19.6,19.61,2.975529566,2.97603964,1,,
2009,6,19,2,65,5,3,A,38.8,38.8,38.81,3.658420247,3.658677945,1,,
2009,6,19,2,65,5,3,A,47,47,47.01,3.850147602,3.850360345,1,,
2009,6,19,2,,1,1,A,20,20,20.01,2.995732274,2.996232149,1,,
2009,6,19,2,49.9,3,2,A,47.5,47.5,47.51,3.860729711,3.860940215,1,,
2009,6,19,2,49.9,3,2,A,48.5,48.5,48.51,3.881563798,3.881769962,1,,
2009,6,20,2,35,2,2,A,23,23,23.01,3.135494216,3.135928904,1,,
2009,6,20,2,,1,1,A,42.8,42.8,42.81,3.756538103,3.75677172,1,,
2009,6,20,2,75.9,6,4,A,58.2,58.2,58.21,4.063885355,4.064057161,1,,
2009,6,22,2,53,4,3,A,38.8,38.8,38.81,3.658420247,3.658677945,1,,
2009,6,22,2,38,2,2,A,23.5,23.5,23.51,3.157000421,3.157425863,1,,
2009,6,22,2,65,5,3,A,42.3,42.3,42.31,3.744787086,3.745023465,1,,
2009,6,22,2,65,5,3,A,52.3,52.3,52.31,3.956996371,3.957187557,1,,
2009,6,22,2,57,4,3,A,16.7,16.7,16.71,2.815408719,2.816007343,1,,
2009,6,22,2,75.9,6,4,A,57,57,57.01,4.043051268,4.043226691,1,,
2009,6,22,2,49.9,3,2,A,48.5,48.5,48.51,3.881563798,3.881769962,1,,
